"INCIDENT_NUMBER","OFFENSE_CODE","OFFENSE_CODE_GROUP","OFFENSE_DESCRIPTION","DISTRICT","REPORTING_AREA","SHOOTING","OCCURRED_ON_DATE","YEAR","MONTH","DAY_OF_WEEK","HOUR","UCR_PART","STREET","Lat","Long","Location","distrito"
"222098637",423,NA,"ASSAULT - AGGRAVATED","A1",65,0,"2022-12-21 18:30:00",2022,12,"Wednesday",18,NA,"CAMBRIDGE ST",42.3612432686917,-71.0649732702798,"(42.36124326869168, -71.06497327027982)","West End"
"222098686",1402,NA,"VANDALISM","C11",NA,0,"2022-12-21 18:36:00",2022,12,"Wednesday",18,NA,"LARCHMONT ST",42.2970336751463,-71.0686066233717,"(42.29703367514626, -71.06860662337166)","Dorchester"
"222098617",1402,NA,"VANDALISM","C6",NA,0,"2022-12-21 18:42:00",2022,12,"Wednesday",18,NA,"MASSACHUSETTS AVE & MELNEA CASS BLVD
ROXBURY  MA 0",42.3326039761671,-71.0720240580742,"(42.332603976167086, -71.07202405807425)","South End"
"222098623",1402,NA,"VANDALISM","C6",177,0,"2022-12-21 18:44:00",2022,12,"Wednesday",18,NA,"SOUTHAMPTON ST",42.3321084294949,-71.0701439481355,"(42.332108429494895, -71.07014394813551)","South End"
"222098648",613,NA,"LARCENY SHOPLIFTING","A1",NA,0,"2022-12-21 19:00:00",2022,12,"Wednesday",19,NA,"WASHINGTON ST",42.355123390368,-71.0608797985164,"(42.355123390368036, -71.06087979851635)","Downtown"
"222098642",613,NA,"LARCENY SHOPLIFTING","A1",NA,0,"2022-12-21 19:30:00",2022,12,"Wednesday",19,NA,"WASHINGTON ST",42.355123390368,-71.0608797985164,"(42.355123390368036, -71.06087979851635)","Downtown"
"222098823",1402,NA,"VANDALISM","C11",355,0,"2022-12-21 19:30:00",2022,12,"Wednesday",19,NA,"GIBSON ST",42.2975553295965,-71.0597091024257,"(42.29755532959655, -71.05970910242573)","Dorchester"
"222098913",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","C11",NA,0,"2022-12-21 19:30:00",2022,12,"Wednesday",19,NA,"MIDLAND ST",42.3113765675238,-71.05460091417,"(42.311376567523766, -71.05460091416997)","Dorchester"
"222098639",301,NA,"ROBBERY","B3",NA,0,"2022-12-21 19:44:00",2022,12,"Wednesday",19,NA,"BLUE HILL AVE & JOHNSTON RD
DORCHESTER  MA 02124
U",42.2872349578417,-71.0906090453284,"(42.28723495784167, -71.09060904532843)","Mattapan"
"222098884",615,NA,"LARCENY THEFT OF MV PARTS & ACCESSORIES","C6",NA,0,"2022-12-21 20:00:00",2022,12,"Wednesday",20,NA,"W BROADWAY",42.3412875043904,-71.054679326494,"(42.341287504390436, -71.05467932649397)","South Boston Waterfront"
"222098898",801,NA,"ASSAULT - SIMPLE","B2",276,0,"2022-12-22 00:00:00",2022,12,"Thursday",0,NA,"MELNEA CASS BLVD",42.3333017045223,-71.0818167495313,"(42.33330170452234, -71.0818167495313)","South End"
"222098713",1402,NA,"VANDALISM","A1",87,0,"2022-12-22 00:13:00",2022,12,"Thursday",0,NA,"COMMERCIAL ST",42.3651042591745,-71.0510809261789,"(42.365104259174515, -71.05108092617887)","North End"
"222098715",423,NA,"ASSAULT - AGGRAVATED","A1",NA,0,"2022-12-22 00:44:00",2022,12,"Thursday",0,NA,"HANOVER ST",42.3627523968463,-71.0555646063358,"(42.36275239684634, -71.05556460633578)","North End"
"222098718",301,NA,"ROBBERY","C11",460,0,"2022-12-22 01:38:00",2022,12,"Thursday",1,NA,"GENEVA AVE & COLUMBIA RD
BOSTON  MA 02121
UNITED S",42.3061199630363,-71.0784400516758,"(42.30611996303631, -71.07844005167577)","Dorchester"
"222098721",301,NA,"ROBBERY","A1",NA,0,"2022-12-22 01:59:00",2022,12,"Thursday",1,NA,"WASHINGTON ST & ESSEX ST
BOSTON  MA 02116
UNITED S",42.3523730173618,-71.0626090463275,"(42.352373017361835, -71.06260904632752)","Beacon Hill"
"222098741",1402,NA,"VANDALISM","D4",171,0,"2022-12-22 04:20:00",2022,12,"Thursday",4,NA,"HARRISON AVE",42.3355595408121,-71.0743636377437,"(42.335559540812085, -71.07436363774369)","South End"
"222098901",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","B2",NA,0,"2022-12-22 07:04:00",2022,12,"Thursday",7,NA,"WAVERLY ST",42.3213278755462,-71.0810550891335,"(42.32132787554623, -71.08105508913354)","Roxbury"
"222098793",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-12-22 10:30:00",2022,12,"Thursday",10,NA,"BOYLSTON ST",42.348623815555,-71.0827763708641,"(42.348623815554966, -71.08277637086411)","Back Bay"
"222098788",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","D4",NA,0,"2022-12-22 11:12:00",2022,12,"Thursday",11,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222098876",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-12-22 11:51:00",2022,12,"Thursday",11,NA,"NEWBURY ST",42.3499973272539,-71.0810344032756,"(42.34999732725388, -71.08103440327558)","Back Bay"
"222098893",801,NA,"ASSAULT - SIMPLE","E13",574,0,"2022-12-22 13:30:00",2022,12,"Thursday",13,NA,"WASHINGTON ST",42.3097185676727,-71.1042943178765,"(42.30971856767274, -71.10429431787648)","Jamaica Plain"
"232000379",619,NA,"LARCENY ALL OTHERS","D4",167,0,"2022-12-22 13:36:00",2022,12,"Thursday",13,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222098902",619,NA,"LARCENY ALL OTHERS","C6",NA,0,"2022-12-22 14:30:00",2022,12,"Thursday",14,NA,"CITY POINT CT",42.3380669210449,-71.0288004774942,"(42.33806692104491, -71.02880047749417)","South Boston"
"222098882",619,NA,"LARCENY ALL OTHERS","D14",778,0,"2022-12-22 15:00:00",2022,12,"Thursday",15,NA,"WASHINGTON ST",42.3490560003051,-71.1504984997502,"(42.34905600030506, -71.15049849975023)","Brighton"
"222098867",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-12-22 15:07:00",2022,12,"Thursday",15,NA,"BOYLSTON ST",42.348623815555,-71.0827763708641,"(42.348623815554966, -71.08277637086411)","Back Bay"
"222098895",613,NA,"LARCENY SHOPLIFTING","C11",NA,0,"2022-12-22 15:15:00",2022,12,"Thursday",15,NA,"WASHINGTON ST",42.2956967979533,-71.0721405490372,"(42.295696797953255, -71.07214054903721)","Dorchester"
"222098885",423,NA,"ASSAULT - AGGRAVATED","B3",NA,0,"2022-12-22 16:10:00",2022,12,"Thursday",16,NA,"RIVER ST",42.2672641620587,-71.0946110856942,"(42.26726416205867, -71.09461108569424)","Mattapan"
"222098890",801,NA,"ASSAULT - SIMPLE","B2",NA,0,"2022-12-22 16:19:00",2022,12,"Thursday",16,NA,"HUMBOLDT AVE & SEAVER ST
ROXBURY  MA 02121
UNITED ",42.3098559954987,-71.0921530076866,"(42.30985599549868, -71.09215300768656)","Roxbury"
"222098903",613,NA,"LARCENY SHOPLIFTING","D4",146,0,"2022-12-22 17:02:00",2022,12,"Thursday",17,NA,"HUNTINGTON AVE",42.3473097976345,-71.0791516658207,"(42.347309797634516, -71.0791516658207)","Back Bay"
"222098911",801,NA,"ASSAULT - SIMPLE","C11",NA,0,"2022-12-22 17:16:00",2022,12,"Thursday",17,NA,"WINTER ST",42.309864337578,-71.0625963532746,"(42.30986433757798, -71.06259635327457)","Dorchester"
"222099136",1402,NA,"VANDALISM","C11",355,0,"2022-12-22 18:00:00",2022,12,"Thursday",18,NA,"GIBSON ST",42.2975553295965,-71.0597091024257,"(42.29755532959655, -71.05970910242573)","Dorchester"
"222098954",1402,NA,"VANDALISM","E5",NA,0,"2022-12-22 18:15:00",2022,12,"Thursday",18,NA,"SOUTH ST",42.2870020039113,-71.1290730851736,"(42.287002003911255, -71.12907308517363)","Roslindale"
"222098934",619,NA,"LARCENY ALL OTHERS","C6",NA,0,"2022-12-22 18:31:00",2022,12,"Thursday",18,NA,"MASSACHUSETTS AVE",42.3315214827848,-71.0708530659426,"(42.33152148278479, -71.0708530659426)","South End"
